Time,Temperature,HRR
[s],[K],[W/g]
0.000,373.798,0.000
0.500,374.196,0.007
1.000,374.649,-0.091
1.500,375.039,-0.091
2.000,375.495,0.028
2.500,375.94,0.231
3.000,376.314,-0.006
3.500,376.776,-0.065
4.000,377.233,0.029
4.500,377.636,0.037
5.000,378.09,-0.126
5.500,378.516,-0.156
6.000,378.968,-0.096
6.500,379.411,-0.193
7.000,379.855,-0.337
7.500,380.324,-0.139
8.000,380.773,-0.099
8.500,381.196,-0.164
9.000,381.634,-0.216
9.500,382.112,-0.333
10.000,382.546,-0.187
10.500,383.071,-0.285
11.000,383.559,-0.135
11.500,383.999,-0.161
12.000,384.488,-0.200
12.500,384.979,-0.141
13.000,385.441,-0.098
13.500,385.919,-0.096
14.000,386.4,-0.150
14.500,386.869,0.074
15.000,387.348,-0.216
15.500,387.813,-0.076
16.000,388.281,0.055
16.500,388.79,0.083
17.000,389.27,0.058
17.500,389.752,0.098
18.000,390.256,0.174
18.500,390.745,0.134
19.000,391.288,0.162
19.500,391.737,0.437
20.000,392.239,0.289
20.500,392.74,0.428
21.000,393.248,0.394
21.500,393.753,0.140
22.000,394.217,0.339
22.500,394.751,0.316
23.000,395.222,0.455
23.500,395.761,0.635
24.000,396.264,0.582
24.500,396.785,0.447
25.000,397.306,0.492
25.500,397.818,0.419
26.000,398.303,0.587
26.500,398.834,0.544
27.000,399.365,0.547
27.500,399.846,0.577
28.000,400.36,0.662
28.500,400.876,0.728
29.000,401.417,0.773
29.500,401.92,0.721
30.000,402.445,0.878
30.500,402.976,0.942
31.000,403.489,1.053
31.500,404.027,0.883
32.000,404.583,1.091
32.500,405.121,0.957
33.000,405.638,1.162
33.500,406.173,1.150
34.000,406.721,1.304
34.500,407.27,1.275
35.000,407.761,1.299
35.500,408.305,1.475
36.000,408.82,1.376
36.500,409.387,1.570
37.000,409.899,1.403
37.500,410.417,1.597
38.000,410.94,1.769
38.500,411.517,1.635
39.000,412.04,1.817
39.500,412.605,1.851
40.000,413.124,1.791
40.500,413.644,1.849
41.000,414.221,1.980
41.500,414.768,1.910
42.000,415.3,2.059
42.500,415.857,2.109
43.000,416.401,1.994
43.500,416.975,2.113
44.000,417.516,2.149
44.500,418.032,2.139
45.000,418.571,2.406
45.500,419.105,2.248
46.000,419.659,2.337
46.500,420.183,2.576
47.000,420.731,2.638
47.500,421.288,2.567
48.000,421.818,2.560
48.500,422.414,2.761
49.000,422.935,2.901
49.500,423.471,2.964
50.000,424,3.037
50.500,424.557,3.176
51.000,425.106,3.360
51.500,425.681,3.244
52.000,426.188,3.282
52.500,426.723,3.512
53.000,427.283,3.515
53.500,427.826,3.598
54.000,428.363,3.880
54.500,428.924,3.794
55.000,429.472,4.039
55.500,430.046,4.270
56.000,430.587,4.419
56.500,431.131,4.464
57.000,431.676,4.698
57.500,432.19,4.723
58.000,432.774,4.824
58.500,433.328,5.023
59.000,433.88,5.281
59.500,434.416,5.562
60.000,434.971,5.658
60.500,435.526,5.737
61.000,436.053,5.976
61.500,436.623,6.233
62.000,437.113,6.365
62.500,437.708,6.648
63.000,438.24,7.047
63.500,438.828,7.138
64.000,439.38,7.450
64.500,439.882,7.689
65.000,440.443,8.034
65.500,440.982,8.196
66.000,441.537,8.762
66.500,442.067,8.862
67.000,442.592,9.180
67.500,443.156,9.552
68.000,443.701,9.744
68.500,444.26,10.096
69.000,444.787,10.422
69.500,445.357,10.818
70.000,445.878,11.170
70.500,446.459,11.477
71.000,447.034,11.947
71.500,447.548,12.143
72.000,448.108,12.530
72.500,448.673,12.890
73.000,449.218,13.256
73.500,449.746,13.567
74.000,450.247,13.938
74.500,450.757,14.160
75.000,451.363,14.665
75.500,451.895,15.034
76.000,452.429,15.363
76.500,452.975,15.599
77.000,453.489,15.839
77.500,454.039,16.188
78.000,454.588,16.470
78.500,455.113,16.751
79.000,455.669,17.067
79.500,456.189,17.234
80.000,456.749,17.611
80.500,457.289,17.614
81.000,457.819,18.021
81.500,458.35,18.221
82.000,458.88,18.351
82.500,459.444,18.385
83.000,459.976,18.626
83.500,460.51,18.772
84.000,461.054,19.038
84.500,461.555,18.888
85.000,462.113,19.143
85.500,462.64,19.305
86.000,463.191,19.313
86.500,463.73,19.314
87.000,464.273,19.371
87.500,464.765,19.409
88.000,465.318,19.319
88.500,465.854,19.233
89.000,466.388,19.313
89.500,466.92,19.161
90.000,467.449,19.104
90.500,467.99,19.033
91.000,468.54,18.790
91.500,469.056,18.724
92.000,469.549,18.571
92.500,470.063,18.282
93.000,470.638,18.096
93.500,471.155,17.898
94.000,471.678,17.843
94.500,472.203,17.762
95.000,472.735,17.337
95.500,473.269,17.202
96.000,473.78,17.041
96.500,474.352,16.940
97.000,474.838,16.736
97.500,475.4,16.574
98.000,475.895,16.427
98.500,476.46,16.150
99.000,476.962,16.078
99.500,477.466,15.796
100.000,478.016,16.023
100.500,478.535,15.763
101.000,479.07,15.710
101.500,479.633,15.620
102.000,480.149,15.364
102.500,480.631,15.430
103.000,481.15,15.349
103.500,481.686,15.290
104.000,482.266,15.260
104.500,482.752,15.430
105.000,483.273,15.203
105.500,483.808,15.398
106.000,484.336,15.387
106.500,484.867,15.360
107.000,485.37,15.293
107.500,485.906,15.369
108.000,486.424,15.635
108.500,486.942,15.582
109.000,487.426,15.680
109.500,487.949,15.651
110.000,488.529,15.762
110.500,489.047,15.718
111.000,489.577,15.571
111.500,490.098,15.789
112.000,490.612,15.624
112.500,491.148,15.585
113.000,491.621,15.724
113.500,492.161,15.566
114.000,492.656,15.633
114.500,493.204,15.354
115.000,493.694,15.244
115.500,494.215,14.946
116.000,494.742,14.919
116.500,495.242,14.579
117.000,495.735,14.372
117.500,496.251,14.029
118.000,496.802,13.777
118.500,497.291,13.519
119.000,497.812,13.240
119.500,498.324,12.679
120.000,498.784,12.389
120.500,499.33,12.040
121.000,499.834,11.329
121.500,500.334,11.049
122.000,500.835,10.753
122.500,501.355,10.197
123.000,501.853,9.622
123.500,502.355,9.090
124.000,502.863,8.699
124.500,503.35,8.234
125.000,503.886,7.853
125.500,504.39,7.316
126.000,504.896,6.759
126.500,505.402,6.291
127.000,505.91,5.992
127.500,506.426,5.586
128.000,506.908,5.175
128.500,507.406,4.883
129.000,507.955,4.579
129.500,508.426,4.405
130.000,508.934,4.048
130.500,509.427,3.871
131.000,509.881,3.673
131.500,510.415,3.410
132.000,510.917,3.297
132.500,511.399,3.070
133.000,511.909,2.940
133.500,512.385,2.548
134.000,512.887,2.574
134.500,513.428,2.381
135.000,513.898,2.385
135.500,514.402,2.340
136.000,514.911,2.322
136.500,515.369,2.270
137.000,515.868,2.269
137.500,516.377,2.128
138.000,516.886,2.053
138.500,517.375,2.087
139.000,517.889,2.030
139.500,518.344,2.051
140.000,518.856,2.170
140.500,519.362,2.001
141.000,519.845,2.047
141.500,520.369,2.028
142.000,520.841,2.245
142.500,521.353,2.243
143.000,521.823,2.032
143.500,522.348,2.191
144.000,522.844,2.138
144.500,523.307,2.131
145.000,523.824,2.151
145.500,524.297,2.099
146.000,524.828,2.283
146.500,525.313,2.177
147.000,525.792,2.432
147.500,526.258,2.378
148.000,526.723,2.406
148.500,527.281,2.415
149.000,527.734,2.534
149.500,528.269,2.634
150.000,528.731,2.608
150.500,529.216,2.581
151.000,529.702,2.736
151.500,530.227,2.828
152.000,530.76,2.771
152.500,531.245,2.953
153.000,531.72,3.019
153.500,532.222,2.919
154.000,532.677,3.040
154.500,533.214,3.118
155.000,533.671,3.256
155.500,534.163,3.421
156.000,534.674,3.402
156.500,535.144,3.550
157.000,535.636,3.664
157.500,536.14,3.774
158.000,536.602,3.797
158.500,537.092,4.057
159.000,537.601,3.978
159.500,538.101,4.023
160.000,538.586,4.283
160.500,539.063,4.474
161.000,539.589,4.623
161.500,540.019,4.726
162.000,540.518,4.807
162.500,541.043,4.957
163.000,541.549,5.263
163.500,542.015,5.136
164.000,542.53,5.314
164.500,543.009,5.555
165.000,543.508,5.604
165.500,543.992,5.812
166.000,544.469,6.043
166.500,544.971,6.254
167.000,545.42,6.314
167.500,545.926,6.448
168.000,546.48,6.552
168.500,546.903,6.873
169.000,547.378,6.985
169.500,547.884,7.062
170.000,548.38,7.409
170.500,548.855,7.398
171.000,549.337,7.663
171.500,549.838,7.818
172.000,550.3,7.957
172.500,550.823,8.177
173.000,551.296,8.441
173.500,551.819,8.814
174.000,552.366,9.075
174.500,552.801,9.156
175.000,553.292,9.688
175.500,553.809,9.776
176.000,554.289,10.115
176.500,554.784,10.369
177.000,555.254,10.691
177.500,555.748,11.167
178.000,556.227,11.355
178.500,556.708,11.791
179.000,557.213,11.877
179.500,557.715,12.358
180.000,558.219,12.615
180.500,558.679,13.147
181.000,559.166,13.495
181.500,559.667,13.821
182.000,560.188,14.199
182.500,560.637,14.707
183.000,561.125,15.329
183.500,561.619,15.396
184.000,562.128,15.716
184.500,562.611,16.212
185.000,563.099,16.592
185.500,563.596,16.967
186.000,564.123,17.337
186.500,564.553,17.713
187.000,565.1,18.099
187.500,565.535,18.672
188.000,566.025,18.798
188.500,566.503,19.302
189.000,567.002,19.670
189.500,567.501,20.005
190.000,567.972,20.454
190.500,568.5,20.930
191.000,568.939,21.331
191.500,569.453,21.788
192.000,569.962,21.999
192.500,570.419,22.583
193.000,570.95,22.811
193.500,571.392,23.421
194.000,571.893,23.803
194.500,572.42,24.158
195.000,572.939,24.509
195.500,573.404,24.870
196.000,573.894,25.248
196.500,574.377,25.606
197.000,574.884,25.987
197.500,575.385,26.344
198.000,575.883,26.760
198.500,576.354,27.009
199.000,576.823,27.434
199.500,577.343,27.695
200.000,577.842,27.924
200.500,578.322,28.272
201.000,578.809,28.358
201.500,579.29,28.626
202.000,579.767,28.918
202.500,580.235,29.249
203.000,580.78,29.506
203.500,581.257,29.909
204.000,581.755,30.013
204.500,582.218,30.338
205.000,582.734,30.798
205.500,583.229,30.858
206.000,583.711,31.187
206.500,584.178,31.346
207.000,584.713,31.793
207.500,585.182,32.010
208.000,585.669,32.579
208.500,586.184,32.809
209.000,586.694,33.145
209.500,587.139,33.377
210.000,587.656,33.800
210.500,588.144,34.097
211.000,588.663,34.666
211.500,589.136,35.093
212.000,589.662,35.509
212.500,590.133,35.924
213.000,590.612,36.230
213.500,591.134,36.886
214.000,591.646,37.426
214.500,592.116,38.058
215.000,592.606,38.666
215.500,593.1,39.259
216.000,593.551,39.849
216.500,594.066,40.620
217.000,594.559,41.339
217.500,595.059,42.071
218.000,595.545,42.698
218.500,596.069,43.492
219.000,596.537,44.494
219.500,597.03,45.329
220.000,597.491,46.263
220.500,598.057,47.252
221.000,598.511,48.256
221.500,599.013,49.355
222.000,599.527,50.332
222.500,600.007,51.388
223.000,600.5,52.566
223.500,601.034,53.933
224.000,601.492,55.173
224.500,601.998,56.332
225.000,602.478,57.676
225.500,603.021,59.112
226.000,603.517,60.508
226.500,604.054,62.131
227.000,604.497,63.706
227.500,604.991,65.123
228.000,605.501,66.649
228.500,606,68.328
229.000,606.497,70.007
229.500,606.963,71.737
230.000,607.494,73.619
230.500,607.985,75.332
231.000,608.497,77.384
231.500,608.975,79.093
232.000,609.46,81.102
232.500,609.917,83.280
233.000,610.49,85.355
233.500,610.965,87.320
234.000,611.478,89.357
234.500,611.997,91.664
235.000,612.451,93.829
235.500,613.009,96.139
236.000,613.505,98.580
236.500,613.965,100.931
237.000,614.531,103.188
237.500,615.008,105.953
238.000,615.498,108.281
238.500,616.005,111.133
239.000,616.51,113.620
239.500,616.982,116.244
240.000,617.5,118.852
240.500,617.952,121.873
241.000,618.453,124.691
241.500,618.991,127.309
242.000,619.459,130.239
242.500,619.989,133.229
243.000,620.457,136.095
243.500,620.973,139.034
244.000,621.484,142.094
244.500,621.969,145.022
245.000,622.475,148.196
245.500,622.943,151.252
246.000,623.477,154.123
246.500,623.95,157.239
247.000,624.499,160.352
247.500,624.962,163.471
248.000,625.453,166.554
248.500,625.944,169.809
249.000,626.441,172.946
249.500,626.925,175.996
250.000,627.43,179.253
250.500,627.909,182.594
251.000,628.408,185.614
251.500,628.933,188.696
252.000,629.433,191.893
252.500,629.922,194.912
253.000,630.439,198.226
253.500,630.905,201.284
254.000,631.378,204.216
254.500,631.916,207.508
255.000,632.389,210.605
255.500,632.897,213.841
256.000,633.358,217.170
256.500,633.823,220.466
257.000,634.337,223.522
257.500,634.814,226.647
258.000,635.29,229.674
258.500,635.775,232.887
259.000,636.286,236.076
259.500,636.754,238.965
260.000,637.244,241.839
260.500,637.727,245.089
261.000,638.277,248.106
261.500,638.75,251.248
262.000,639.204,254.473
262.500,639.718,257.561
263.000,640.226,260.692
263.500,640.71,264.135
264.000,641.203,267.507
264.500,641.65,270.775
265.000,642.155,274.125
265.500,642.65,277.502
266.000,643.174,281.079
266.500,643.653,284.479
267.000,644.16,288.003
267.500,644.637,291.445
268.000,645.158,294.762
268.500,645.608,297.966
269.000,646.095,300.858
269.500,646.589,303.825
270.000,647.074,306.740
270.500,647.565,309.510
271.000,648.06,312.138
271.500,648.532,314.797
272.000,649.027,317.259
272.500,649.529,319.425
273.000,650.025,321.438
273.500,650.509,323.090
274.000,651.024,324.950
274.500,651.536,327.303
275.000,651.993,329.645
275.500,652.498,331.959
276.000,653.006,333.966
276.500,653.503,335.875
277.000,653.977,337.448
277.500,654.505,338.745
278.000,654.999,339.525
278.500,655.505,339.949
279.000,655.947,340.285
279.500,656.441,340.841
280.000,656.924,341.098
280.500,657.429,341.498
281.000,657.94,341.518
281.500,658.416,341.682
282.000,658.897,341.688
282.500,659.385,341.330
283.000,659.878,340.435
283.500,660.387,339.562
284.000,660.835,338.435
284.500,661.381,337.108
285.000,661.894,335.694
285.500,662.357,334.018
286.000,662.86,331.942
286.500,663.355,329.634
287.000,663.868,327.138
287.500,664.41,324.676
288.000,664.895,321.935
288.500,665.364,319.530
289.000,665.867,317.087
289.500,666.4,314.440
290.000,666.876,311.702
290.500,667.384,309.104
291.000,667.876,305.861
291.500,668.373,302.505
292.000,668.893,299.069
292.500,669.388,295.444
293.000,669.906,291.946
293.500,670.41,288.397
294.000,670.919,284.641
294.500,671.458,280.999
295.000,671.96,276.849
295.500,672.438,272.968
296.000,672.964,269.200
296.500,673.426,264.957
297.000,673.943,260.975
297.500,674.459,256.787
298.000,674.947,252.730
298.500,675.442,248.625
299.000,675.963,244.493
299.500,676.492,240.485
300.000,676.994,236.391
300.500,677.522,232.366
301.000,678.057,228.212
301.500,678.577,224.221
302.000,679.083,220.185
302.500,679.594,215.872
303.000,680.109,211.704
303.500,680.671,207.464
304.000,681.177,203.364
304.500,681.676,199.192
305.000,682.219,194.624
305.500,682.684,190.292
306.000,683.236,185.750
306.500,683.758,180.917
307.000,684.326,176.230
307.500,684.792,171.345
308.000,685.357,166.850
308.500,685.871,162.145
309.000,686.366,157.456
309.500,686.907,152.836
310.000,687.426,148.060
310.500,687.931,143.842
311.000,688.492,139.380
311.500,688.98,135.011
312.000,689.508,130.844
312.500,690.006,126.627
313.000,690.536,122.595
313.500,691.082,118.342
314.000,691.581,114.439
314.500,692.099,110.654
315.000,692.612,106.931
315.500,693.132,103.504
316.000,693.668,99.890
316.500,694.255,96.273
317.000,694.76,92.844
317.500,695.286,89.640
318.000,695.811,86.562
318.500,696.355,83.441
319.000,696.856,80.440
319.500,697.379,77.487
320.000,697.942,74.582
320.500,698.468,72.005
321.000,698.933,69.121
321.500,699.447,66.588
322.000,699.967,63.897
322.500,700.473,61.500
323.000,701.03,59.055
323.500,701.547,56.701
324.000,702.08,54.486
324.500,702.575,52.177
325.000,703.098,50.306
325.500,703.623,48.136
326.000,704.111,46.071
326.500,704.642,44.311
327.000,705.182,42.502
327.500,705.677,40.687
328.000,706.227,39.037
328.500,706.744,37.371
329.000,707.245,35.928
329.500,707.764,34.421
330.000,708.275,33.001
330.500,708.794,31.615
331.000,709.312,30.183
331.500,709.811,29.007
332.000,710.364,27.789
332.500,710.824,26.336
333.000,711.38,25.260
333.500,711.871,24.145
334.000,712.371,22.907
334.500,712.864,21.965
335.000,713.398,20.966
335.500,713.979,20.034
336.000,714.475,19.049
336.500,714.997,18.313
337.000,715.511,17.464
337.500,715.998,16.608
338.000,716.516,15.821
338.500,717.048,15.221
339.000,717.55,14.435
339.500,718.035,13.651
340.000,718.568,12.970
340.500,719.05,12.383
341.000,719.58,11.860
341.500,720.081,11.405
342.000,720.569,10.698
342.500,721.065,10.111
343.000,721.575,9.635
343.500,722.057,9.156
344.000,722.565,8.525
344.500,723.062,7.836
345.000,723.598,7.324
345.500,724.064,6.637
346.000,724.566,6.151
346.500,725.103,5.535
347.000,725.578,5.083
347.500,726.107,4.645
348.000,726.612,4.058
348.500,727.103,3.592
349.000,727.6,3.091
349.500,728.081,2.756
350.000,728.578,2.337
350.500,729.079,2.166
351.000,729.602,1.880
351.500,730.09,1.441
352.000,730.588,1.343
352.500,731.058,1.154
353.000,731.513,0.975
353.500,732.059,0.876
354.000,732.531,0.585
354.500,733.009,0.537
355.000,733.498,0.541
355.500,734.029,0.407
356.000,734.564,0.293
356.500,735.023,0.098
357.000,735.545,0.108
357.500,735.997,0.091
358.000,736.502,0.208
358.500,736.998,0.074
359.000,737.508,0.232
359.500,737.976,0.136
360.000,738.417,0.076
360.500,738.963,0.149
361.000,739.429,-0.032
361.500,739.974,0.072
362.000,740.38,0.193
362.500,740.874,0.099
363.000,741.403,0.121
363.500,741.902,-0.013
364.000,742.362,0.020
364.500,742.881,-0.026
365.000,743.356,0.038
365.500,743.887,-0.116
366.000,744.326,-0.053
366.500,744.837,0.074
367.000,745.34,-0.093
367.500,745.813,-0.115
368.000,746.284,-0.057
368.500,746.745,-0.158
369.000,747.27,-0.165
369.500,747.761,-0.206
370.000,748.226,0.009
370.500,748.729,-0.102
371.000,749.216,-0.103
371.500,749.709,-0.017
372.000,750.201,-0.034
372.500,750.685,0.068
373.000,751.192,0.020
373.500,751.699,-0.284
374.000,752.136,-0.086
374.500,752.623,-0.306
375.000,753.105,-0.131
375.500,753.585,-0.208
376.000,754.107,-0.174
376.500,754.565,-0.232
377.000,755.03,-0.064
377.500,755.536,-0.119
378.000,756.004,-0.091
378.500,756.504,0.213
379.000,756.978,0.045
379.500,757.458,0.005
380.000,757.945,0.019
380.500,758.436,0.138
381.000,758.905,0.035
381.500,759.399,-0.002
382.000,759.897,0.201
382.500,760.375,0.043
383.000,760.866,0.086
383.500,761.359,0.123
384.000,761.821,-0.085
384.500,762.315,-0.042
385.000,762.783,-0.231
385.500,763.315,-0.183
386.000,763.777,-0.277
386.500,764.305,-0.291
387.000,764.772,-0.169
387.500,765.244,-0.228
388.000,765.761,-0.230
388.500,766.266,-0.261
389.000,766.761,-0.138
389.500,767.255,-0.136
390.000,767.727,-0.159
390.500,768.198,-0.065
391.000,768.685,-0.058
391.500,769.2,-0.009
392.000,769.685,-0.065
392.500,770.174,0.048
393.000,770.652,-0.058
393.500,771.143,0.028
394.000,771.629,-0.116
394.500,772.144,-0.109
395.000,772.575,-0.134
395.500,773.076,-0.155
396.000,773.629,-0.129
396.500,774.111,-0.112
397.000,774.631,-0.203
397.500,775.129,-0.223
398.000,775.615,-0.096
398.500,776.121,-0.220
399.000,776.598,-0.171
399.500,777.073,-0.140
400.000,777.553,-0.146
400.500,778.082,-0.141
401.000,778.545,-0.202
401.500,779.041,0.065
402.000,779.546,-0.056
402.500,780.01,-0.119
403.000,780.533,-0.135
403.500,781.019,-0.038
404.000,781.504,-0.150
404.500,781.996,-0.074
405.000,782.507,-0.127
405.500,783.014,-0.090
406.000,783.505,-0.064
406.500,783.982,-0.093
407.000,784.461,-0.099
407.500,784.98,-0.048
408.000,785.439,-0.218
408.500,785.941,-0.131
409.000,786.446,-0.015
409.500,786.924,-0.046
410.000,787.408,0.021
410.500,787.892,-0.058
411.000,788.437,-0.140
411.500,788.912,-0.012
412.000,789.376,-0.056
412.500,789.883,-0.171
413.000,790.388,-0.139
413.500,790.867,-0.109
414.000,791.357,-0.266
414.500,791.89,-0.153
415.000,792.351,-0.128
415.500,792.875,-0.317
416.000,793.377,-0.158
416.500,793.86,-0.204
417.000,794.369,-0.141
417.500,794.884,-0.232
418.000,795.368,-0.178
418.500,795.841,-0.126
419.000,796.322,-0.254
419.500,796.856,-0.144
420.000,797.335,-0.051
420.500,797.854,-0.076
421.000,798.357,-0.083
421.500,798.842,-0.121
422.000,799.352,0.010
422.500,799.86,-0.076
423.000,800.375,-0.128
423.500,800.827,-0.132
424.000,801.36,-0.071
424.500,801.871,-0.038
425.000,802.35,0.168
425.500,802.867,0.078
426.000,803.382,0.048
426.500,803.88,0.183
427.000,804.385,-0.112
427.500,804.878,-0.242
428.000,805.414,-0.012
428.500,805.865,0.129
429.000,806.391,-0.047
429.500,806.893,-0.125
430.000,807.386,-0.048
430.500,807.903,-0.159
431.000,808.403,0.051
431.500,808.909,0.003
432.000,809.416,0.037
432.500,809.881,0.084
433.000,810.406,-0.008
433.500,810.947,0.206
434.000,811.42,0.081
434.500,811.94,0.078
435.000,812.408,0.018
435.500,812.934,0.232
436.000,813.412,0.090
436.500,813.959,0.114
437.000,814.468,0.152
437.500,814.981,0.185
438.000,815.488,0.081
438.500,815.992,-0.017
439.000,816.515,0.086
439.500,817.017,-0.090
440.000,817.547,0.172
440.500,818.033,0.007
441.000,818.518,0.090
441.500,819.001,0.050
442.000,819.526,0.006
442.500,820.057,0.168
443.000,820.553,-0.030
443.500,821.068,-0.213
444.000,821.567,0.047
444.500,822.063,-0.109
445.000,822.571,-0.038
445.500,823.066,0.009
446.000,823.568,-0.077
446.500,824.088,-0.204
447.000,824.564,0.000
