Time,MLR_mean,Temp_avg_all4,MLR_error,Temperature_Error
216.274,0,501.7114712,0,5.71628727
216.407,0,501.7568113,0,5.721837442
216.54,0,502.3994211,0,5.953150845
216.673,0,502.8418445,0,6.078778954
216.806,0,503.0880925,0,6.092056349
216.939,0,503.6105706,0,6.23912923
217.072,0,504.2593138,0,6.384474624
217.205,0,504.7964277,0,6.488963138
217.338,0,505.2296356,0,6.537782776
217.471,0,505.4408183,0,6.52665788
217.604,0,505.3342167,0,6.414068447
217.737,0,504.9120455,0,6.164705561
217.87,0,504.636668,0,5.987181082
218.003,0,504.8095674,0,5.980738505
218.136,0,505.2523045,0,6.044381213
218.269,0,506.0346673,0,6.266946677
218.402,0,506.8797813,0,6.366328101
218.535,0,507.3807568,0,6.424515854
218.668,0,507.4367742,0,6.394045125
218.801,0,507.3567971,0,6.255806213
218.934,0,507.1703686,0,6.111410439
219.067,0,507.0726407,0,5.970658879
219.2,0,506.9659085,0,5.824672739
219.333,0,506.8991779,0,5.760240388
219.466,0,506.8582676,0,5.694915472
219.599,0,506.9016872,0,5.680218221
219.732,0,506.9740071,0,5.723652959
219.865,0,507.0776325,0,5.763647998
219.998,0,507.1261577,0,5.801089851
220.131,0,507.319973,0,5.91817626
220.264,0,507.6246745,0,6.013062803
220.397,0,507.8804392,0,6.074699298
220.53,0,508.1281073,0,6.075744299
220.663,0,508.4650886,0,5.915524999
220.796,0,508.7029382,0,5.716742398
220.93,0,508.6806482,0,5.543933697
221.062,0,508.4998086,0,5.472855967
221.195,0,508.3725107,0,5.455561239
221.328,0,508.4809343,0,5.448718008
221.461,0,508.5701686,0,5.443015628
221.594,0,508.6036405,0,5.468844895
221.727,0,508.7172366,0,5.511398235
221.86,0,508.7518322,0,5.625373402
221.993,0,508.6976293,0,5.785376141
222.126,0,508.5275389,0,5.927207089
222.259,0,508.4037197,0,5.996891801
222.392,0,508.2831713,0,6.005049072
222.525,0,508.3304862,0,5.984301221
222.658,0,508.306792,0,5.959914876
222.791,0,508.2724764,0,5.937365467
222.924,0,508.2536038,0,5.953165584
223.057,0,508.4328281,0,6.159735122
223.19,0,509.016224,0,6.291298047
223.323,0,510.0425928,0,6.094765483
223.456,0,510.6838398,0,5.969743949
223.59,0,510.8099282,0,5.892330699
223.722,0,510.7781638,0,5.820886067
223.855,0,510.8909229,0,5.775610826
223.988,0,511.1107803,0,5.781563119
224.121,0,511.2249484,0,5.812531549
224.254,0,511.1942069,0,5.865877189
224.387,0,511.1003585,0,5.957638538
224.52,0,510.8940175,0,5.997687656
224.653,0,510.6635035,0,5.934934417
224.786,0,510.5828608,0,5.760819899
224.919,0,511.3673362,0,5.990720843
225.053,0,512.1336943,0,6.099165552
225.185,0,512.8265509,0,6.159438421
225.318,0,513.1398634,0,6.177215598
225.451,0,513.3204169,0,6.040930474
225.584,0,513.3539756,0,5.741061279
225.717,0,513.4741735,0,5.604235939
225.85,0,513.5797429,0,5.668680704
225.983,0,513.9898202,0,5.900587199
226.116,0,514.3871555,0,6.055583674
226.249,0,514.5865243,0,6.132638246
226.382,0,514.5459274,0,6.075652587
226.516,0,514.4717373,0,5.991831148
226.65,0,514.6046941,0,5.928040822
226.783,0,514.7500989,0,5.796070938
226.916,0,514.9978691,0,5.659275619
227.049,0,515.3320721,0,5.664737746
227.183,0,515.6044002,0,5.694511657
227.316,0,515.9424287,0,5.669468463
227.448,0,516.0661315,0,5.534689758
227.582,0,516.0580862,0,5.435184096
227.714,0,516.1230547,0,5.463498511
227.846,0,516.2310316,0,5.50740573
227.98,0,516.3618744,0,5.543193189
228.113,0,516.4656331,0,5.597101307
228.246,0,516.5517709,0,5.626394227
228.379,0,516.6517374,0,5.60768762
228.512,0,517.0198192,0,5.528596404
228.645,0,517.5144484,0,5.526275009
228.778,0,517.9076171,0,5.539707092
228.911,0,518.4839314,0,5.760811504
229.044,0,519.1625748,0,6.158730757
229.177,0,519.7333286,0,6.325056613
229.31,0,520.2266852,0,6.268366294
229.443,0,520.4510473,0,6.101823351
229.576,0,520.791357,0,6.128430275
229.709,0,521.2711586,0,6.309816787
229.842,0,521.7856892,0,6.481115187
229.975,0,522.1184309,0,6.589543985
230.108,0,522.4277767,0,6.594507969
230.241,0,522.6598807,0,6.541019528
230.374,0,522.7987826,0,6.421798835
230.507,0,523.1052558,0,6.327361607
230.64,0,523.5781944,0,6.234263448
230.773,0,523.8860572,0,6.239341741
230.906,0,524.1148645,0,6.223863607
231.039,0,524.2444011,0,6.311402255
231.172,0,524.4698526,0,6.46025796
231.305,0,524.7437622,0,6.550481863
231.438,0,525.0195247,0,6.579548377
231.571,0,525.0889078,0,6.537435495
231.704,0,525.0650216,0,6.471577153
231.837,0,524.9965748,0,6.419607318
231.97,0,524.953003,0,6.386607411
232.103,0,525.0254742,0,6.31651127
232.236,0,525.1702863,0,6.206404201
232.369,0,525.3918009,0,6.068281424
232.502,0,525.6427,0,5.929285452
232.635,0,525.8689321,0,5.818215298
232.768,0,526.0713095,0,5.72990479
232.901,0,526.4117461,0,5.685365741
233.034,0,526.7259208,0,5.676646641
233.167,0,526.8648186,0,5.640525486
233.3,0,526.9638418,0,5.626111218
233.433,0,527.0233616,0,5.625768762
233.566,0,527.0217012,0,5.644307085
233.699,0,527.1802731,0,5.658326318
233.832,0,527.4521949,0,5.686666697
233.965,0,527.6777554,0,5.732473939
234.098,0,527.8354267,0,5.741316613
234.231,0,527.9839739,0,5.671487158
234.364,0,528.1208417,0,5.649617621
234.497,0,528.374396,0,5.596279311
234.63,0,529.2755035,0,5.745038844
234.763,0,530.2584111,0,5.811903324
234.896,0,531.1136389,0,5.801334181
235.029,0,531.5878406,0,5.554196697
235.162,0,532.0416496,0,5.452776609
235.295,0,532.4477674,0,5.46564776
235.428,0,532.6342742,0,5.541642686
235.561,0,532.5957336,0,5.58339652
235.694,0,532.6376683,0,5.52050582
235.827,0,532.6572509,0,5.314266049
235.96,0,532.8388548,0,5.088964193
236.093,0,533.0284836,0,4.864582057
236.226,0,533.1631615,0,4.843351094
236.359,0,533.8776717,0,4.892485268
236.492,0,535.1572442,0,5.008684287
236.626,0,536.2076413,0,5.239782492
236.758,0,536.9112723,0,5.432143818
236.891,0,537.0780516,0,5.568709664
237.024,0,536.9785424,0,5.70963988
237.157,0,536.8340083,0,5.78149777
237.29,0,536.7686268,0,5.779601096
237.423,0,536.6169323,0,5.626838386
237.556,0,536.6684917,0,5.487548122
237.689,0,536.7074751,0,5.464405938
237.822,0,536.9295802,0,5.455041753
237.955,0,537.0398274,0,5.433086516
238.088,0,536.9382733,0,5.349860996
238.221,0,536.7975148,0,5.248075366
238.354,0,537.1362296,0,5.079680117
238.487,0,537.7146355,0,4.936576984
238.62,0,537.9895284,0,4.868284159
238.753,0,537.9141008,0,4.770883631
238.886,0,538.0536789,0,4.667017118
239.019,0,538.8666869,0,4.749705587
239.152,0,539.9541113,0,4.89315042
239.285,0,540.8600657,0,5.020670378
239.418,0,542.0102018,0,5.293165327
239.551,0,542.7451565,0,5.448449503
239.684,0,543.1892238,0,5.383614117
239.817,0,543.3121526,0,5.253433366
239.95,0,543.7429839,0,5.268637756
240.083,0,544.0355808,0,5.205108166
240.216,0,544.5647554,0,5.325104432
240.349,0,544.7849844,0,5.330588289
240.482,0,544.5883647,0,5.336460465
240.615,0,544.3480417,0,5.270882998
240.749,0,544.336608,0,5.261021008
240.881,0,545.0576867,0,5.475088442
241.014,0,546.155229,0,5.646528027
241.147,0,547.2231977,0,5.792103718
241.28,0,548.1515039,0,5.74326739
241.414,0,548.8134208,0,5.693201013
241.547,0,549.4722052,0,5.713097368
241.68,0,550.0884404,0,5.677659188
241.813,0,550.2801718,0,5.624140227
241.946,0,550.0713209,0,5.573117739
242.079,0,549.6428148,0,5.501230234
242.212,0,549.0589715,0,5.439115162
242.345,0,548.5944821,0,5.381855475
242.478,0,548.4957407,0,5.317842736
242.611,0,548.8177756,0,5.268382538
242.744,0,549.2515142,0,5.261957915
242.877,0,549.5815077,0,5.34134347
243.01,0,549.77524,0,5.350297459
243.143,0,549.808754,0,5.248936449
243.276,0,549.7621391,0,5.087573763
243.409,0,549.6057229,0,5.029524152
243.542,0,549.7106987,0,4.964358574
243.675,0,550.2287298,0,4.935067426
243.808,0,550.8468881,0,4.945491149
243.941,0,551.5718691,0,4.995868384
244.074,0,552.1195168,0,4.976836922
244.207,0,552.6197753,0,4.848960323
244.34,0,552.7761752,0,4.67709724
244.473,0,552.9399478,0,4.50885747
244.606,0,553.3280162,0,4.510081587
244.739,0,554.3412486,0,4.887967512
244.872,0,555.1791072,0,5.074229738
245.005,0,555.6528253,0,5.154360861
245.138,0,555.8721354,0,5.272856502
245.271,0,555.845474,0,5.357452452
245.404,0,555.7726946,0,5.339780674
245.537,0,555.9024207,0,5.214766796
245.67,0,556.0548427,0,5.112579792
245.803,0,556.4384431,0,5.102853362
245.936,0,556.9397321,0,5.097559714
246.069,0,557.2463649,0,4.92862254
246.202,0,557.2064545,0,4.777976843
246.335,0,556.914976,0,4.623396764
246.468,0,556.6389123,0,4.257803875
246.601,0,556.8368986,0,4.270834873
246.734,0,557.345993,0,4.40158961
246.867,0,558.0008839,0,4.644573586
247,0,558.7924692,0,4.928061307
247.133,0,559.5854223,0,5.012212425
247.266,0,560.2311727,0,5.019215849
247.399,0,561.2445402,0,5.159876243
247.532,0,562.0759055,0,5.21826381
247.665,0,562.6738456,0,5.190679918
247.798,0,563.4393926,0,5.35618061
247.931,0,564.0382697,0,5.353072358
248.064,0,564.5682841,0,5.28579553
248.197,0,564.8533863,0,5.211006097
248.33,0,564.9393428,0,5.246739962
248.463,0,564.9223842,0,5.254192524
248.596,0,564.7792519,0,5.214451192
248.729,0,564.7234641,0,5.162053717
248.862,0,564.6906935,0,5.172212565
248.995,0,564.907787,0,5.179008237
249.128,0,565.2049633,0,5.215285685
249.261,0,565.7050459,0,5.144944319
249.394,0,566.7316014,0,5.245077348
249.527,0,567.8811409,0,5.305699251
249.66,0,569.1765757,0,5.51521993
249.793,0,569.4975966,0,5.618346455
249.926,0,569.8644432,0,5.790018714
250.059,0,570.4680119,0,5.783151088
250.192,0,571.209051,0,5.869763969
250.325,0,572.7201046,0,6.038201071
250.458,0,573.9293178,0,6.22218753
250.591,0,574.9534414,0,6.430654552
250.724,0,575.2639133,0,6.407768055
250.857,0,575.0180025,0,6.279819525
250.99,0,574.1852371,0,6.224128653
251.123,0,573.4852365,0,6.15860489
251.256,0,573.8693695,0,6.171985998
251.389,0,574.6202901,0,6.292534913
251.522,0,574.696101,0,6.091842434
251.655,0,574.1023129,0,5.960313324
251.788,0,573.7735712,0,5.920149642
251.921,0,573.9454389,0,5.843327561
252.054,0,574.3954255,0,5.96166587
252.187,0,575.0847776,0,6.124578525
252.321,0,576.0212951,0,6.304072512
252.454,0,575.9744109,0,6.209820109
252.586,0,575.0605898,0,6.013635662
252.719,0,574.3595388,0,5.873233315
252.852,0,574.2227739,0,5.757667548
252.985,0,574.2483051,0,5.567056816
253.118,0,573.8038447,0,5.343462974
253.251,0,573.8855146,0,5.332380774
253.384,0,574.8754841,0,5.543123551
253.517,0,576.0241835,0,5.621517087
253.651,0,576.4481752,0,5.516465232
253.784,0,576.9339928,0,5.61423844
253.916,0,577.1954919,0,5.864469527
254.049,0,577.3413851,0,6.072148364
254.182,0,577.7770043,0,6.101417581
254.316,0,578.2687572,0,6.111404268
254.449,0,578.7510204,0,6.055497674
254.582,0,579.1587177,0,5.996491529
254.715,0,579.3541844,0,5.983446874
254.847,0,579.2523404,0,6.054800341
254.981,0,579.5220819,0,6.360563121
255.114,0,579.7421678,0,6.427985112
255.247,0,579.7836272,0,6.333080102
255.38,0,580.1564642,0,6.355102534
255.513,0,580.8463001,0,6.388307129
255.646,0,581.6748994,0,6.305988274
255.779,0,581.9882303,0,5.979626885
255.912,0,582.366989,0,6.008005037
256.045,0,582.7843883,0,6.165050791
256.178,0,583.1434255,0,6.165109366
256.311,0,583.4713132,0,6.019256889
256.444,0,584.25214,0,6.225694055
256.577,0,584.8509465,0,6.451935136
256.71,0,585.019423,0,6.603217559
256.843,0,585.2723287,0,6.748426752
256.976,0,585.7896241,0,6.644213274
257.109,0,587.0050821,0,6.85672612
257.242,0,587.6965649,0,6.743815017
257.375,0,588.1505449,0,6.934162997
257.508,0,588.317621,0,7.099835452
257.641,0,587.4869321,0,6.781055742
257.774,0,587.2596679,0,6.805058744
257.907,0,587.1837917,0,7.018675287
258.04,0,587.3825963,0,7.268882292
258.173,0,587.5021823,0,7.490353657
258.306,0,587.704419,0,7.593213857
258.439,0,587.970325,0,7.627909253
258.572,0,588.9462857,0,7.689394902
258.705,0,590.2613833,0,7.769738257
258.838,0,591.2251482,0,7.837235219
258.971,0,591.6933337,0,7.877117324
259.104,0,592.0046248,0,7.822823658
259.237,0,591.911687,0,7.691886627
259.37,0,591.9916825,0,7.601590745
259.503,0,592.0969674,0,7.52710567
259.769,0,591.9236653,0,7.451130155
259.902,0,591.8952975,0,7.616202026
260.035,0,592.1771366,0,7.701359735
260.168,0,593.2167722,0,7.754969937
260.301,0,594.7064803,0,7.901983788
260.434,0,595.7536053,0,7.992499695
260.567,0,596.3965231,0,8.144586178
260.7,0,596.8185507,0,8.267541964
260.833,0,596.8752145,0,8.213585141
260.966,0,596.9476409,0,8.158029613
261.099,0,597.0656799,0,8.177297293
261.232,0,597.2758166,0,8.196871053
261.365,0,597.6102596,0,8.243286309
261.498,0,597.9100873,0,8.333145445
261.631,0,597.8427047,0,8.324634401
261.764,0,597.6426425,0,8.298606333
261.897,0,597.6466747,0,8.416096197
262.03,0,597.8911719,0,8.601071008
262.163,0,598.4683675,0,8.796915633
262.296,0,599.3131037,0,8.959490862
262.429,0,600.1999901,0,9.140706557
262.562,0,600.8218565,0,9.152470149
262.695,0,601.3928514,0,9.197818142
262.829,0,601.9452473,0,9.322399042
262.961,0,602.1790273,0,9.370698154
263.094,0,602.2078531,0,9.406509288
263.227,0,602.0754336,0,9.485941361
263.36,0,602.0685098,0,9.666524111
263.493,0,601.9303065,0,9.838898254
263.626,0,601.6661918,0,9.926075544
263.759,0,601.956054,0,9.963472465
263.892,0,602.6622626,0,9.970437928
264.025,0,603.0932186,0,9.971167094
264.158,0,603.6107773,0,9.929197029
264.291,0,603.7606723,0,9.975869039
264.424,0,603.5651624,0,10.21879467
264.557,0,603.9133924,0,10.28438445
264.69,0,604.1726074,0,10.26813346
264.823,0,604.5327008,0,10.21290227
264.956,0,604.9283599,0,10.21610085
265.089,0,605.305512,0,10.24683241
265.222,0,605.6383439,0,10.28152148
265.355,0,605.4780741,0,10.38281542
265.488,0,605.6238581,0,10.47994326
265.621,0,606.0321821,0,10.55034634
265.754,0,606.4511651,0,10.61356165
265.887,0,606.9648859,0,10.71887023
266.02,0,607.6951953,0,10.90089312
266.153,0,608.9639946,0,11.06175937
266.286,0,610.2157495,0,11.23338203
266.419,0,611.3290425,0,11.40388803
266.552,0,612.6329646,0,11.46638694
266.685,0,613.9505686,0,11.51797031
266.819,0,614.8494327,0,11.538551
266.951,0,615.2995192,0,11.52973708
267.084,0,615.6278267,0,11.48171704
267.218,0,615.9719322,0,11.74308833
267.351,0,616.2856391,0,11.76894039
267.484,0,616.8026396,0,11.89772163
267.616,0,617.0084743,0,12.0514151
267.75,0,617.1442874,0,12.219249
267.883,0,617.5920698,0,12.36736593
268.016,0,617.9915905,0,12.49021549
268.149,0,618.3277137,0,12.63698535
268.281,0,618.884021,0,12.73334721
268.415,0,619.8650662,0,12.65555984
268.548,0,621.3380855,0,12.52552974
268.681,0,622.6335068,0,12.31302857
268.814,0,623.5671308,0,12.34270409
268.947,0,624.1275809,0,12.22832435
269.08,0,624.4129353,0,12.19193803
269.213,0,624.4261645,0,12.1857488
269.346,0,624.1294573,0,12.11519373
269.479,0,623.7397717,0,12.04458384
269.612,0,623.561648,0,12.27057271
269.745,0,623.4445332,0,12.5025763
269.878,0,623.4666199,0,12.53067105
270.011,0,624.4455008,0,12.58583414
270.144,0,625.7108992,0,12.66265032
270.277,0,626.8491378,0,12.66323685
270.41,0,627.9404731,0,12.73364864
270.543,0,629.2044398,0,12.77530379
270.676,0,630.5308836,0,12.8749827
270.809,0,631.4389971,0,13.22927872
270.942,0,631.8123006,0,13.48029805
271.075,0,632.3939984,0,13.79298219
271.208,0,633.119647,0,14.17191515
271.341,0,634.0353948,0,14.54483944
271.474,0,634.9554367,0,14.91899109
271.607,0,635.5356982,0,15.18326125
271.74,0,636.0968011,0,15.26149501
271.873,0,636.6973739,0,15.2546136
272.006,0,637.0205719,0,15.00949571
272.139,0,637.8730746,0,14.81508121
272.272,0,638.9508052,0,14.77266081
272.405,0,640.4065128,0,15.10314508
272.538,0,641.6851303,0,15.26162725
272.671,0,642.4578004,0,15.47721867
272.804,0,643.0902992,0,15.82176371
272.937,0,643.8218219,0,16.02537105
273.07,0,645.2050747,0,16.05411577
273.203,0,646.4271952,0,16.10775114
273.336,0,647.3036308,0,16.29769891
273.469,0,648.0827519,0,16.45321919
273.602,0,648.984803,0,16.4628137
273.735,0,649.6983211,0,16.32043527
273.868,0,650.5363436,0,16.02757755
274.001,0,651.7375265,0,16.15670483
274.134,0,653.658531,0,16.52275723
274.267,0,655.7332312,0,16.98997918
274.4,0,656.7656628,0,17.35599965
274.533,0,657.4608661,0,17.62497084
274.666,0,658.3927578,0,17.95908925
274.799,0,658.5045818,0,18.15905436
274.932,0,657.987522,0,17.9924289
275.065,0,656.7889897,0,17.51354359
275.198,0,657.152352,0,17.56566833
275.331,0,657.7632569,0,17.77225366
275.464,0,658.1773429,0,17.86011404
275.597,0,658.7069144,0,18.12176692
275.73,0,659.0763722,0,18.39759671
275.863,0,660.0824946,0,18.46967159
275.996,0,661.3507225,0,18.44315855
276.129,0,662.5641294,0,18.58301892
276.262,0,663.6226911,0,18.64182473
276.395,0,664.7856613,0,18.94615066
276.528,0,666.0691512,0,19.23252102
276.661,0,667.2864128,0,19.48265956
276.794,0,668.6621464,0,19.63868056
276.927,0,670.1809195,0,19.89637946
277.06,0,671.3642358,0,20.28210163
277.193,0,672.427015,0,20.45859939
277.326,0,673.5147156,0,20.48740006
277.459,0,674.2233358,0,20.31887259
277.592,0,675.1118288,0,20.05605996
277.725,0,675.9343616,0,20.02987589
277.858,0,676.7173062,0,20.0951641
277.991,0,676.844454,0,19.90022712
278.124,0,676.9155291,0,19.79439989
278.257,0,676.2225172,0,19.45692908
278.39,0,675.5036001,0,18.84934817
278.523,0,676.423483,0,18.48630826
278.656,0,677.4008279,0,18.56764943
278.789,0,678.2221789,0,18.81382459
278.922,0,677.9645657,0,19.14151334
279.055,0,679.3503026,0,19.69905675
279.188,0,679.7198205,0,19.39299514
279.321,0,681.3906896,0,19.55407934
279.454,0,683.0525217,0,19.8082211
279.587,0,683.7855069,0,19.99308822
279.72,0,685.057998,0,20.29196875
279.853,0,684.282227,0,20.19582751
279.986,0,685.6480937,0,20.25423775
280.119,0,687.3352039,0,20.42983931
280.252,0,686.7099933,0,19.6313091
280.385,0,685.5617284,0,19.47032547
280.519,0,687.8755036,0,19.95829501
280.651,0,689.562367,0,20.37443676
280.785,0,690.5000148,0,20.79427214
280.918,0,692.5067706,0,20.6099976
281.05,0,693.5990037,0,20.6289809
281.184,0,696.9723938,0,20.28046112
281.317,0,700.1173506,0,20.03084171
281.45,0,701.3245089,0,20.08288928
281.583,0,701.9674746,0,19.85912165
281.716,0,702.0097024,0,19.66561503
281.849,0,700.9784665,0,19.41153644
281.982,0,700.598049,0,19.0068063
282.115,0,701.7243127,0,18.70459199
282.248,0,702.7215086,0,19.02033388
282.381,0,703.4491915,0,19.36636884
282.514,0,706.0832814,0,19.08066542
282.647,0,709.3080794,0,19.26072385
282.78,0,711.3642079,0,19.68352208
282.913,0,713.4921279,0,20.10575209
283.046,0,715.101709,0,20.05608005
283.179,0,715.2600282,0,20.01160938
283.312,0,714.2956448,0,19.8743738
283.445,0,714.9696392,0,19.77106949
283.578,0,716.2728243,0,19.56269807
283.711,0,717.0952152,0,19.47098814
283.844,0,718.5088898,0,19.50923829
283.977,0,720.62831,0,19.43709107
284.11,0,721.0908026,0,19.41691274
284.243,0,722.2935857,0,18.93117142
284.376,0,722.4065664,0,19.63921754
284.509,0,722.8103231,0,20.32621183
284.642,0,723.4039873,0,20.76302182
284.775,0,725.0248836,0,20.23260753
284.908,0,726.6779397,0,19.95864389
285.041,0,726.5569427,0,19.93490903
285.174,0,729.403339,0,19.23630991
285.307,0,731.0421036,0,19.20935014
285.44,0,730.3566408,0,20.06712714
285.573,0,728.1223258,0,19.82742179
285.706,0,725.0664882,0,19.67790026
285.839,0,724.3945042,0,19.30065265
285.972,0,724.3371292,0,19.19382676
286.105,0,724.327075,0,18.989511
286.238,0,724.2944333,0,18.83022111
286.371,0,724.3468,0,19.12780984
286.504,0,725.0460625,0,19.41668085
286.637,0,726.6155208,0,19.65437292
286.77,0,728.8517672,0,19.92267618
286.903,0,735.6851776,0,18.85464799
287.036,0,736.9330187,0,18.47527042
287.169,0,738.11119,0,18.18015155
287.302,0,738.5613427,0,18.62137005
